polity2,Year,CCode,sanctions,sanctionsl1,dpolity,S,W,ndpolity,ds,dw,lagus,lagun,lagpopgled,laggdpchng,GDP_UN,pop1,logpop,MEast,demaut,lGDP_UN,dpolityb,Pdpolity,menergy,senergy,mindustry,sindustry,murban,surban
-7,1994,620,1,1,0,1,0.25,0,0,0,3,2,8.34379,-11.6,6665,4692,3.67135800344349,1,0.150000005960464,8.80462523261281,0,0.06426735218509,9.67401149314871,1.83870401395853e-15,42.0820128568511,15.1251859105183,5883.66432533368,22112.7435305166
-7,1995,620,1,1,0,1,0.25,0,0,0,3,2,8.36869,-2.4,6493,4812,3.68232561866781,1,0.150000005960464,8.77847995250849,0,0.06426735218509,9.650979555092,3.67740802791705e-15,45.9517496981624,11.2413665216161,5368.62966103248,28765.4409925889
-7,1996,620,1,1,0,1,0.25,0,0,0,3,2,8.39344,0.9,6954,4894,3.68966396501577,1,0.150000005960464,8.84707231256781,0,0.06426735218509,9.63240035365618,0,43.4541193645526,12.2785497838974,19772.548583036,28731.6092094883
-7,1997,620,1,1,0,1,0.25,0,0,0,3,2,8.41782,3.9,7508,4978,3.69705489227257,1,0.150000005960464,8.9237243977064,0,0.06426735218509,9.62648162008158,0,48.5270778443644,10.2885552369695,27138.5950543269,30924.5434968348
-7,1998,620,1,1,0,1,0.25,0,0,0,3,2,8.44182,1.3,6428,5063,3.70440792738684,1,0.150000005960464,8.7684187268574,0,0.06426735218509,6.45975124404016,2.59817532792583,50.2401237097676,12.0001231183326,14030.4576120539,31181.2506855726
-7,1999,620,1,1,0,1,0.25,0,0,0,3,2,8.4659,0.4,5935,5175,3.71391035412896,1,0.150000005960464,8.68862230704377,0,0.06426735218509,5.74802293752485,2.57360155044328,42.5221696437886,12.9263601569031,17230.0473401438,32368.8121056024
-7,2000,620,0,1,0,1,0.25,0,0,0,3,2,8.49003,0.1,6484,5237,3.72345567203519,1,0.150000005960464,8.77709288285557,0,0.06426735218509,5.88305400052516,2.66148675988473,54.307900754128,14.1186439418022,8937.82372116599,23644.8445982945
-7,2001,620,0,0,0,1,0.25,0,0,0,3,2,8.51419,3.2,5322,5358,3.73303668293358,1,0.150000005960464,8.57960445153763,0,0.06426735218509,5.86573796967475,3.77769479833849,45.6276847585984,11.0299469470108,-1103.48700367611,33157.7667089931
-7,1972,625,0,0,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,15384,4.18706927123042,0,0.150000005960464,NA,NA,0.06426735218509,5.16413255491333,3.72484795577871,10,0,892,0
-7,1973,625,0,0,0,1,0.5,0,1,0,NA,NA,NA,NA,195,15495,4.1901915805753,0,0.150000005960464,5.27299955856375,0,0.06426735218509,0,0,10,0,1025,0
-7,1974,625,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,244,15606,4.19329160257952,0,0.150000005960464,5.4971682252932,0,0.06426735218509,0,0,11,0,1107,0
-7,1975,625,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,288,15717,4.19636965316761,0,0.150000005960464,5.66296048013595,0,0.06426735218509,0,0,10,0,1195,0
-7,1976,625,0,0,0,1,0.5,0,0,0,NA,NA,9.71414,NA,349,16126,4.20752665546333,0,0.150000005960464,5.85507192220243,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,10,0,1290,0
-7,1977,625,0,0,0,1,0.5,0,0,0,0,0,9.74414,11.3,423,16806,4.22546435920721,0,0.150000005960464,6.04737217904628,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,11,0,1392,0
-7,1978,625,0,0,0,1,0.5,0,0,0,0,0,9.77378,8.4,445,17486,4.24269047405237,0,0.150000005960464,6.09807428216624,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,11,0,1503,0
-7,1979,625,0,0,0,1,0.5,0,0,0,0,0,9.80306,-1.8,443,18167,4.25928321618996,0,0.150000005960464,6.09356977004514,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,12,0,1623,0
-7,1980,625,0,0,0,1,0.5,0,0,0,0,0,9.83188,-0.6,464,18691,4.27163253748712,0,0.150000005960464,6.13988455222626,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,13,0,1752,0
-7,1981,625,0,0,0,1,0.5,0,0,0,0,0,9.86016,3.5,528,19229,4.28395669943482,0,0.150000005960464,6.26909628370626,0,0.06426735218509,6.27655688064419,3.13482686718826,14,0,1891,0
-7,1982,625,0,0,0,1,0.5,0,0,0,0,0,9.88797,4.4,404,19783,4.29629215099486,0,0.150000005960464,6.00141487796115,0,0.06426735218509,4.61174292361586,2.10684546521639,33.462839021051,15.3600093676124,2042,0
-7,1983,625,0,0,0,1,0.5,0,0,0,0,0,9.91522,3.4,370,20564,4.313107595195,0,0.150000005960464,5.91350300563827,0,0.06426735218509,6.23769472515841,2.9157451728857,31.7305917731695,13.8214275397209,2204,0
-7,1984,625,0,0,0,1,0.5,0,0,0,0,0,9.94146,-1.8,442,20965,4.32149486673959,0,0.150000005960464,6.0913098820777,0,0.06426735218509,6.15921118615464,2.52838058335901,33.3223828586624,10.977743959761,2380,0
0,1985,625,0,0,7,0,0,0,0,0,0,0,9.9689,-2.5,328,21373,4.32986548575801,0,NA,5.79301360838414,1,0.323529411764706,6.27294851282989,3.50269099811744,34.6136733075694,14.5692133583371,2569,0
7,1986,625,0,0,7,1,0.75,0,-1,-0.5,0,0,9.99566,4.6,491,21790,4.33825723024626,0,0.850000023841858,6.19644412779452,1,0.150943396226415,6.47137266623507,3.91596664881001,35.0055534985815,13.1918460255689,2774,0
7,1987,625,0,0,0,1,0.75,0,1,0.75,0,0,10.0224,8.1,590,22214,4.34662676753156,0,0.850000023841858,6.38012253689976,0,0.150943396226415,5.12564049494789,2.73691873202829,34.7365679510377,15.3741547706689,2995,0
7,1988,625,0,0,0,1,0.75,0,0,0,0,0,10.0493,5.4,600,22647,4.35501068009115,0,0.850000023841858,6.39692965521615,0,0.150943396226415,6.0697009426807,2.88578423788337,32.7393180490879,15.3253951554923,3233,0
-7,1989,625,1,0,-14,0,0,1,0,0,0,0,10.0763,2.9,877,23088,4.36338631374942,0,0.150000005960464,6.77650699237218,1,0.06426735218509,6.77883166867519,3.55217458819224,32.5362204405476,14.1702946580453,3490,0
-7,1990,625,1,1,0,0,0,0,-1,-0.75,1,0,10.1037,1.2,1350,23538,4.37176955851318,0,0.150000005960464,7.20785987143248,0,0.06426735218509,1.09861228866811,4.59676003489631e-16,38.6439845695304,11.456822152093,3768,0
-7,1991,625,1,1,0,0,0,0,0,0,1,0,10.1313,4,1747,23997,4.38015695150816,0,0.150000005960464,7.46565531013406,0,0.06426735218509,1.09861228866811,4.59676003489631e-16,39.5863388552788,12.4111763651167,4068,0
-7,1992,625,1,1,0,0,0,0,0,0,1,0,10.1595,6,270,24464,4.38852746806825,0,0.150000005960464,5.59842195899838,0,0.06426735218509,1.09861228866811,4.59676003489631e-16,45.4787322392371,16.0831557144357,4391,0
-7,1993,625,1,1,0,0,0,0,0,0,1,0,10.1697,4.4,332,24941,4.39691386236527,0,0.150000005960464,5.80513496891649,0,0.06426735218509,4.66864167941793,4.09566702064581,38.0366414773775,11.782765637999,4741,0
-7,1994,625,1,1,0,0,0,0,0,0,2,0,10.1798,2.8,466,25780,4.41234292758233,0,0.150000005960464,6.14418563412565,0,0.06426735218509,1.09861228866811,4.59676003489631e-16,40.1914867876319,17.247257061494,5118,0
-7,1995,625,1,1,0,0,0,0,0,0,2,0,10.1898,5.4,497,26646,4.42772947950389,0,0.150000005960464,6.20859002609663,0,0.06426735218509,1.09861228866811,4.59676003489631e-16,42.3467985049166,14.3946386055817,5525,0
-7,1996,625,1,1,0,1,0,0,0,0,2,0,10.1997,5.3,287,27542,4.44320038194008,0,0.150000005960464,5.65948221575962,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,42.6749408509913,11.1928185134393,5965,0
-7,1997,625,1,1,0,1,0,0,1,0,2,0,10.2095,3,344,28468,4.45863784902565,0,0.150000005960464,5.8406416573734,0,0.06426735218509,0.693147180559945,2.29838001744816e-16,43.6698100852424,12.4287116076298,6439,0
-7,1998,625,1,1,0,1,0.25,0,0,0,3,0,10.2095,6.1,330,29425,4.47407050321504,0,0.150000005960464,5.79909265446053,0,0.06426735218509,6.47864786086078,2.7062267868435,38.8493657704146,13.5400456177958,6950,0
-7,1999,625,1,1,0,1,0.25,0,0,0.25,3,0,10.2095,6,315,30414,4.48320203743576,0,0.150000005960464,5.75257263882563,0,0.06426735218509,6.15652851703646,2.30760002005099,51.1676667078357,20.9009310161609,7503,0
-7,2000,625,0,1,0,1,0.25,0,0,0,3,0,10.2095,6,367,31437,4.49269056114954,0,0.150000005960464,5.90536184805457,0,0.06426735218509,7.7812503110734,2.6540566235486,40.3833004087338,13.3954172147973,8100,0
-7,2001,625,1,0,0,1,0.25,0,0,0,3,0,10.2095,8.3,406,32151,4.50218122331924,0,0.150000005960464,6.00635315960173,0,0.06426735218509,5.07718047698916,1.99866785849119,51.8495608478684,12.6216889869962,8745,0
-10,1972,630,0,0,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,30550,4.48501121457857,1,0,NA,NA,0.034965034965035,9.11668881589473,1.83870401395853e-15,40,0,7765,0
-10,1973,630,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,794,31300,4.49554433754645,1,0,6.67708346124714,0,0.034965034965035,9.24106354461902,0,53,0,8166,0
-10,1974,630,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,1344,31955,4.50453882188457,1,0,7.20340552108309,0,0.034965034965035,9.25263328416643,0,54,0,8568,0
-10,1975,630,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,1455,32773,4.51551619798328,1,0,7.28276117960559,0,0.034965034965035,9.11635930850529,1.83870401395853e-15,50,0,8970,0
-10,1976,630,0,0,0,1,0.25,0,0,0,NA,NA,10.4105,NA,1832,33709,4.52774586907619,1,0,7.51316354523408,0,0.034965034965035,9.18039649560311,1.83870401395853e-15,48,0,9372,0
-10,1977,630,0,0,0,1,0.25,0,0,0,0,0,10.4424,22.1,2083,35025,4.54437814395781,1,0,7.64156444126097,0,0.034965034965035,9.08239335764556,1.83870401395853e-15,46,0,9846,0
-10,1978,630,0,0,0,1,0.25,0,0,0,0,0,10.4742,0.5,1987,36393,4.56101785744784,1,0,7.59438124255182,0,0.034965034965035,8.97132147150368,1.83870401395853e-15,44,0,10345,0
0,1979,630,1,0,10,0,0.25,0,0,0,0,0,10.5065,-10.1,2244,37815,4.57766410473213,1,NA,7.71601526664259,1,0.323529411764706,8.47824444127766,3.67740802791705e-15,24.8530597600359,12.4599923476669,10869,0
-2,1980,630,1,1,-2,1,0.25,1,-1,0,1,0,10.5398,1.3,2321,39291,4.59429308223393,1,NA,7.74975340627444,1,0.206185567010309,7.80832305039106,3.67740802791705e-15,29.6254665974398,12.8491017802783,11419,0
-4,1981,630,1,1,-2,1,0.25,1,1,0,1,0,10.5745,-9.4,2426,40826,4.61093683123266,1,NA,7.793999089504,1,0.243589743589744,6.00638409475479,2.24920336941408,37.4341635056791,19.0752770159879,11997,0
-6,1982,630,0,1,-2,1,0.5,1,0,0,2,0,10.61,-2.5,2865,42420,4.62757066418054,1,0.200000002980232,7.96032362914884,1,0.186274509803922,5.12251131496161,3.38923929873187,34.607003440106,14.0896210293861,12604,0
-6,1983,630,0,0,0,1,0.5,0,0,0.25,2,0,10.646,13.1,3371,44077,4.64421202759092,1,0.200000002980232,8.12296471523406,0,0.186274509803922,4.40255562139135,2.3447986122017,28.4374611113433,13.172775752653,13242,0
-6,1984,630,1,0,0,1,0.5,0,0,0,2,0,10.6827,13.2,3432,45798,4.66084651276524,1,0.200000002980232,8.14089846060785,0,0.186274509803922,6.07614073500832,2.83098061484585,35.6200729777199,13.8281391972712,13192,0
-6,1985,630,1,1,0,1,0.5,0,0,0,2,0,10.7206,0.9,1527,47587,4.67748832668333,1,0.200000002980232,7.33106030521863,0,0.186274509803922,4.25564740675774,2.18146114137929,42.0786191369373,10.7838000090426,14617,0
-6,1986,630,1,1,0,1,0.5,0,0,0,2,0,10.76,0.2,1443,49445,4.69412238122747,1,0.200000002980232,7.27447955877387,0,0.186274509803922,5.3100703297812,2.07580655190364,43.9295146860551,15.8764409583653,15357,0
-6,1987,630,1,1,0,1,0.5,0,0,0,2,0,10.7959,-15.1,1683,50662,4.70468233057531,1,0.200000002980232,7.42833319419081,0,0.186274509803922,6.19691703304277,2.2920845106728,37.6760511351571,13.8233873019906,16134,0
-6,1988,630,1,1,0,1,0.5,0,0,0,3,0,10.8282,1.2,1704,51909,4.71524266250117,1,0.200000002980232,7.44073370738926,0,0.186274509803922,5.12864246902445,3.41515679733876,36.3466056562746,14.4307426118669,16951,0
-6,1989,630,1,1,0,1,0.5,0,0,0,3,0,10.857,-8.7,1635,53187,4.72580549473514,1,0.200000002980232,7.39939808333135,0,0.186274509803922,4.34073868575345,3.20363637864172,41.2694394742865,14.3569908506099,17809,0
-6,1990,630,1,1,0,1,0.5,0,0,0,3,0,10.8823,3.3,1594,54496,4.73636462628251,1,0.200000002980232,7.37400185935016,0,0.186274509803922,8.12976444579417,1.83870401395853e-15,42.8180714304019,15.9667186221463,18710,0
-6,1991,630,1,1,0,1,0.5,0,0,0,3,0,10.9041,11.7,1640,55837,4.74692207654839,1,0.200000002980232,7.40245152081824,0,0.186274509803922,8.18116085802341,3.67740802791705e-15,40.8908916951465,12.7760814574645,19658,0
-6,1992,630,1,1,0,1,0.5,0,0,0,3,0,10.9202,11.5,1664,57722,4.7613413704796,1,0.200000002980232,7.41697962138115,0,0.186274509803922,8.14786712992395,0,39.8128836052267,18.4564258033197,20653,0
-6,1993,630,1,1,0,1,0.5,0,0,0,3,0,10.9363,5.7,1795,58297,4.76564620626898,1,0.200000002980232,7.49276030092238,0,0.186274509803922,6.44300001641944,3.19862173407465,48.1501848081407,14.7856555241568,21698,0
-6,1994,630,1,1,0,1,0.5,0,0,0,3,0,10.9524,-2.1,1765,58877,4.76994567298979,1,0.200000002980232,7.4759059693674,0,0.186274509803922,8.24143968982973,0,44.5036585265655,11.6678091546665,22747,0
-6,1995,630,1,1,0,1,0.5,0,0,0,3,0,10.9684,1.7,1755,59463,4.77424681624764,1,0.200000002980232,7.47022413589997,0,0.186274509803922,8.22550309756692,1.83870401395853e-15,45.150545936618,15.8183688971974,23951,0
-6,1996,630,1,1,0,1,0.5,0,0,0,3,0,10.9845,2.9,1804,60055,4.77854917130615,1,0.200000002980232,7.49776170062257,0,0.186274509803922,8.22871079879369,1.83870401395853e-15,40.5768485437799,7.67496840087038,25163,0
3,1997,630,1,1,9,1,0.75,0,0,0,3,0,11.0008,6.2,1665,60694,4.78314576033908,1,0.649999976158142,7.41758040241454,1,0.257142857142857,8.25478892614873,1.83870401395853e-15,47.0401904518675,20.1654596326411,26437,0
3,1998,630,1,1,0,1,0.75,0,0,0.25,3,0,11.0166,3.9,1609,61842,4.79128352642965,1,0.649999976158142,7.38336814699238,0,0.257142857142857,6.70985431819447,3.17093709886731,42.6109629950427,16.4554703875841,27775,0
3,1999,630,1,1,0,1,0.75,0,0,0,3,0,11.0325,3.2,1658,62746,4.79758604516028,1,0.649999976158142,7.41336733569524,0,0.257142857142857,7.54023757860564,1.7572032583153,44.4821945490592,13.6582604181274,29181,0
3,2000,630,0,1,0,1,0.75,0,0,0,3,0,11.0471,4.2,1549,63664,4.80389392180231,1,0.649999976158142,7.34536484041687,0,0.257142857142857,6.44223219923156,3.00020216297898,49.2366087029586,18.1360088903121,30658,0
3,2001,630,1,0,0,1,0.75,0,0,0,3,0,11.0614,2.8,1635,64528,4.80974820466354,1,0.649999976158142,7.39939808333135,0,0.257142857142857,4.73400334237255,3.61154966732306,46.1307124543531,15.1546866601043,32210,0
-2,1972,640,0,0,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,37010,4.56831908509511,1,0.400000005960464,NA,NA,0.206185567010309,5.38449506278909,0,23,0,7469,0
9,1973,640,0,0,11,1,0.75,0,0,0,NA,NA,NA,NA,693,37930,4.57898284270279,1,0.949999988079071,6.5410299991899,1,0.109243697478992,5.39816270151775,9.19352006979263e-16,23,0,7719,0
9,1974,640,1,0,0,1,0.75,0,0,0,NA,NA,NA,NA,933,38270,4.5828584622245,1,0.949999988079071,6.83840520084734,0,0.109243697478992,5.41610040220442,0,22,0,8236,0
9,1975,640,1,1,0,1,0.75,0,0,0,NA,NA,NA,NA,1138,39180,4.59306443165872,1,0.949999988079071,7.03702761468628,0,0.109243697478992,5.40267738187228,0,22,0,8753,0
9,1976,640,1,1,0,1,0.75,0,0,0,NA,NA,10.5973,NA,1271,40163,4.60382614524216,1,0.949999988079071,7.14755927118945,0,0.109243697478992,5.35658627467201,9.19352006979263e-16,22,0,9271,0
9,1977,640,1,1,0,1,0.75,0,0,0,1,0,10.6193,10.5,1415,42134,4.62463269092047,1,0.949999988079071,7.25488481007734,0,0.109243697478992,5.3890717298165,1.83870401395853e-15,22,0,9788,0
9,1978,640,1,1,0,1,0.75,0,0,0,1,0,10.6399,3.4,1527,43347,4.63695904579077,1,0.949999988079071,7.33106030521863,0,0.109243697478992,5.40717177146012,1.83870401395853e-15,22,0,10306,0
9,1979,640,0,1,0,1,0.75,0,0,0,1,0,10.6606,1.5,2036,44560,4.64894518216567,1,0.949999988079071,7.61874237767041,0,0.109243697478992,5.58724865840025,1.83870401395853e-15,26,0,10823,0
-5,1980,640,0,0,-14,0,0.5,1,0,0,0,0,10.6812,-0.6,1491,44736,4.65065714972957,1,0.25,7.30720231476474,1,0.232323232323232,5.4553211153577,9.19352006979263e-16,30,0,11341,0
-5,1981,640,1,0,0,0,0.5,0,-1,-0.25,0,0,10.7019,-2.4,1504,45863,4.66146245948316,1,0.25,7.31588350450979,0,0.232323232323232,6.36117462914359,3.11541418064025,32,0,11920,0
-5,1982,640,1,1,0,0,0.5,0,0,0,0,0,10.7264,4.9,1334,47019,4.67227338831295,1,0.25,7.19593722647557,0,0.232323232323232,5.31284497627069,2.71521302863377,37.4426622281637,17.0766798494677,12528,0
7,1983,640,1,1,12,1,0.5,0,0,0,0,0,10.7512,3.6,1245,48204,4.6830830777793,1,0.850000023841858,7.12689080889881,1,0.150943396226415,5.66418234750503,2.42444237558675,34.0571714171505,12.1638252115196,13168,0
7,1984,640,1,1,0,1,0.5,0,1,0,0,0,10.7761,5,1183,49419,4.6938939531487,1,0.850000023841858,7.07580886397839,0,0.150943396226415,5.46157136925865,2.71751752394195,35.6474898094189,12.8122386277498,13846,0
7,1985,640,1,1,0,1,0.5,0,0,0,0,0,10.801,6.7,1297,50664,4.70469947501926,1,0.850000023841858,7.16780918431644,0,0.150943396226415,4.43081031195823,2.96982673652282,35.5734432943521,14.2599177420427,14546,0
7,1986,640,1,1,0,1,0.5,0,0,0,0,0,10.8259,4.2,1428,52119,4.7169960743727,1,0.850000023841858,7.26403014289953,0,0.150943396226415,5.49125499583518,2.75349895304282,34.9342734601658,9.23969582475592,15289,0
7,1987,640,1,1,0,1,0.75,0,0,0,0,0,10.848,7,1609,53616,4.7292944104912,1,0.850000023841858,7.38336814699238,0,0.150943396226415,4.99234526514869,3.29119978684615,38.0510698582796,13.6311474761654,16069,0
7,1988,640,1,1,0,1,0.75,0,0,0.25,0,0,10.8697,9.5,1642,55157,4.7416006367845,1,0.850000023841858,7.40367029001237,0,0.150943396226415,6.19605254284593,3.64809252315493,31.8132138322062,12.8815561174596,16889,0
9,1989,640,1,1,2,1,0.75,0,0,0,0,0,10.8915,2.1,1898,56056,4.74862210448552,1,0.949999988079071,7.54855597916987,1,0.109243697478992,5.90357415028739,3.09562597636884,39.0192982295231,11.8183067099545,17751,0
9,1990,640,1,1,0,1,0.75,0,0,0,0,0,10.9131,0.3,2616,56969,4.75563859617612,1,0.949999988079071,7.86940171257709,0,0.109243697478992,5.73979291217923,0,39.1867401561476,13.5503747505554,18657,0
9,1991,640,1,1,0,1,0.75,0,0,0,0,0,10.9367,9.3,2573,57850,4.76230336328777,1,0.949999988079071,7.85282781228174,0,0.109243697478992,5.75890177387728,1.83870401395853e-15,51.67515489909,15.3026054525917,19609,0
9,1992,640,1,1,0,1,0.75,0,0,0,0,0,10.9561,0.9,2660,58745,4.76897090813836,1,0.949999988079071,7.88608140177575,0,0.109243697478992,5.62401750618734,1.83870401395853e-15,39.7059621692735,15.0361876455101,20610,0
8,1993,640,1,1,-1,1,0.75,1,0,0,0,0,10.9751,6,2962,59653,4.77563228959368,1,0.899999976158142,7.99361999482774,1,0.133828996282528,5.12085008337642,2.15905691084301,47.9787571082237,15.275847745539,21662,0
8,1994,640,1,1,0,1,0.75,0,0,0,0,0,10.9936,8,2107,60132,4.7791056487901,1,0.899999976158142,7.65302041380419,0,0.133828996282528,5.73657229747919,9.19352006979263e-16,41.8769143720451,15.2393771158218,22768,0
8,1995,640,1,1,0,1,0.75,0,0,0,0,0,11.0116,-5.5,2685,60614,4.78257294463709,1,0.899999976158142,7.89543600694297,0,0.133828996282528,5.73657229747919,9.19352006979263e-16,43.0267318859543,14.3167508474228,23930,0
8,1996,640,1,1,0,1,0.75,0,0,0,0,0,11.0292,7.2,2830,61536,4.78912926255839,1,0.899999976158142,7.94803199063728,0,0.133828996282528,5.76205138278018,1.83870401395853e-15,45.9268256544473,17.9504605060736,25151,0
7,1997,640,1,1,-1,1,0.75,1,0,0,0,0,11.046,7,2913,62866,4.79841582820143,1,0.850000023841858,7.97693875695943,1,0.150943396226415,5.77455154554441,9.19352006979263e-16,48.6198978956914,15.322217363674,26435,0
7,1998,640,1,1,0,1,0.75,0,0,0,0,0,11.0626,7.5,3025,64326,4.80838654639589,1,0.850000023841858,8.01466637046494,0,0.150943396226415,5.84419028623714,2.97581410135166,45.9681812303332,14.5481640684591,27784,0
7,1999,640,1,1,0,1,0.75,0,0,0,0,0,11.0789,3.1,2749,65208,4.81835127969368,1,0.850000023841858,7.91899248816525,0,0.150943396226415,4.64347004497293,3.21480682478088,52.6230034141133,12.2451950281828,29202,0
7,2000,640,0,1,0,1,0.75,0,0,0,0,0,11.0947,-4.7,2918,67804,4.82500395238783,1,0.850000023841858,7.97865372908273,0,0.150943396226415,6.50807328492529,2.38637927813917,44.8221193644646,9.33565540157591,30693,0
7,2001,640,1,0,0,1,0.75,0,0,0,0,0,11.11,7.4,2101,68760,4.83141541432754,1,0.850000023841858,7.650168700845,0,0.150943396226415,6.11720836649778,2.09623336018115,47.2478219381273,14.8887921186151,32260,0
-7,1972,645,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10070,4.00302947055362,1,0.150000005960464,NA,NA,0.06426735218509,8.90299966186122,1.83870401395853e-15,52,0,3936,0
-7,1973,645,0,0,0,0,0,0,0,0,NA,NA,NA,NA,522,10410,4.01745072951054,1,0.150000005960464,6.25766758788264,0,0.06426735218509,9.20502627715241,0,59,0,4176,0
-7,1974,645,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1089,10765,4.03201403415951,1,0.150000005960464,6.99301512293296,0,0.06426735218509,9.14409372615726,0,66,0,4431,0
-7,1975,645,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1257,11124,4.04626098019212,1,0.150000005960464,7.13648320859025,0,0.06426735218509,9.25157827999243,0,63,0,4701,0
-7,1976,645,0,0,0,0,0,0,0,0,NA,NA,9.30747,NA,1596,11505,4.06088662300466,1,0.150000005960464,7.37525577800975,0,0.06426735218509,9.2304370736753,0,65,0,4988,0
-7,1977,645,0,0,0,0,0,0,0,0,0,0,9.34058,20.6,1740,12030,4.08026562733984,1,0.150000005960464,7.46164039220858,0,0.06426735218509,9.19715381017201,0,68,0,5292,0
-7,1978,645,0,0,0,0,0,0,0,0,0,0,9.37382,1.8,2015,12469,4.09583162493833,1,0.150000005960464,7.60837447438078,0,0.06426735218509,9.24821402440426,0,70,0,5615,0
-9,1979,645,0,0,-2,0,0.25,1,0,0,0,0,9.40714,18.2,3075,12908,4.11085895673187,1,0.0500000007450581,8.03106018024062,1,0.0255591054313099,9.51848661756032,3.67740802791705e-15,73,0,5958,0
-9,1980,645,1,0,0,1,0.25,0,0,0.25,0,0,9.44026,23.9,3274,13320,4.12450422483428,1,0.0500000007450581,8.09376775793108,0,0.0255591054313099,9.23756635822977,0,72,0,6321,0
-9,1981,645,1,1,0,1,0.25,0,1,0,1,0,9.47324,0.4,2597,13745,4.13814474417949,1,0.0500000007450581,7.86211221166275,0,0.0255591054313099,7.6934111852099,3.10876721238927,71,0,6707,0
-9,1982,645,1,1,0,1,0.25,0,0,0,1,0,9.50607,-18,2484,14183,4.15176810289518,1,0.0500000007450581,7.81762544305337,0,0.0255591054313099,5.19666231067628,2.73213573019523,27.9449234977984,8.81930058381214,7116,0
-9,1983,645,1,1,0,1,0.25,0,0,0,1,0,9.53856,-1.1,2203,14636,4.16542240081457,1,0.0500000007450581,7.69757534680234,0,0.0255591054313099,5.76821498184212,3.26634480443227,34.8872234094753,16.6265537062986,7551,0
-9,1984,645,1,1,0,1,0.25,0,0,0,1,0,9.57109,-8.3,2139,15103,4.17906322239498,1,0.0500000007450581,7.66809370908241,0,0.0255591054313099,3.15647906322584,3.64612221983267,29.6960027811273,14.8351145232871,8011,0
-9,1985,645,1,1,0,1,0.25,0,0,0,1,0,9.6038,0.2,2076,15585,4.19270680661286,1,0.0500000007450581,7.63819824428578,0,0.0255591054313099,5.45046620989167,2.43219817723838,42.7999197077091,13.4801689345494,8500,0
-9,1986,645,1,1,0,1,0.25,0,0,0,1,0,9.63685,0,2185,16110,4.20709554041922,1,0.0500000007450581,7.68937110752969,0,0.0255591054313099,6.48057392294329,2.45363322206992,28.1392050285129,19.1090047982811,9019,0
-9,1987,645,1,1,0,1,0.25,0,0,0,1,0,9.67004,8.1,2544,16335,4.21311913881146,1,0.0500000007450581,7.84149292446001,0,0.0255591054313099,6.56709108298914,3.58725073362175,34.7924276863595,11.0452751131347,9569,0
-9,1988,645,1,1,0,1,0.25,0,0,0,1,0,9.70333,19.4,2558,16714,4.22308039783116,1,0.0500000007450581,7.84698098213879,0,0.0255591054313099,5.32488817639336,2.80283636802033,34.4665363047954,12.6161316205524,10153,0
-9,1989,645,1,1,0,1,0.25,0,0,0,1,0,9.70333,3.1,2273,17101,4.23302150698769,1,0.0500000007450581,7.72885582385254,0,0.0255591054313099,5.53672596226261,4.02461554781475,36.647716755093,9.78558925958409,10772,0
-9,1990,645,1,1,0,1,0.25,0,0,0,1,0,9.70333,-8.9,2212,17497,4.24296359182148,1,0.0500000007450581,7.70165236264223,0,0.0255591054313099,8.6978466911095,1.83870401395853e-15,34.6337461523619,12.6085925682696,11430,0
-9,1991,645,1,1,0,1,0.25,0,0,0,3,3,9.70333,0,728,17903,4.2529258116658,1,0.0500000007450581,6.59030104819669,0,0.0255591054313099,6.76388490856244,1.83870401395853e-15,41.928324122916,14.8251631073951,12128,0
-9,1992,645,1,1,0,1,0.25,0,0,0,3,3,9.70333,-66.1,810,18508,4.26735949082786,1,0.0500000007450581,6.69703424766648,0,0.0255591054313099,7.32184971378836,3.67740802791705e-15,41.5493404108717,15.4547976857935,12868,0
-9,1993,645,1,1,0,1,0.25,0,0,0,3,3,9.70333,14.8,549,19134,4.2818057696266,1,0.0500000007450581,6.30809844150953,0,0.0255591054313099,6.5123528520552,2.20569366362771,44.2060855098389,12.0286972669289,13653,0
-9,1994,645,1,1,0,1,0.25,0,0,0,3,3,9.70333,-30,537,19780,4.29622628726116,1,0.0500000007450581,6.28599809450886,0,0.0255591054313099,7.62217459481762,9.19352006979263e-16,42.4794518959224,10.6285291394416,14486,0
